status, oldUrl, newUrl,failure, actual
passed,the user opens /A25920 on the old website,the user verifies resulting resource /8-106-9947,null,
passed,the user opens /A25922 on the old website,the user verifies resulting resource /6-106-9948,null,
passed,the user opens /A25923 on the old website,the user verifies resulting resource /4-106-9949,null,
passed,the user opens /A25924 on the old website,the user verifies resulting resource /2-106-9950,null,
passed,the user opens /A25925 on the old website,the user verifies resulting resource /0-106-9951,null,
passed,the user opens /A25928 on the old website,the user verifies resulting resource /6-106-9953,null,
passed,the user opens /A25929 on the old website,the user verifies resulting resource /4-106-9954,null,
passed,the user opens /A25931 on the old website,the user verifies resulting resource /1-106-9955,null,
passed,the user opens /A25935 on the old website,the user verifies resulting resource /9-106-9956,null,
passed,the user opens /A25939 on the old website,the user verifies resulting resource /5-106-9958,null,
passed,the user opens /A25988 on the old website,the user verifies resulting resource /7-106-9962,null,
passed,the user opens /A25989 on the old website,the user verifies resulting resource /5-106-9963,null,
passed,the user opens /A25994 on the old website,the user verifies resulting resource /6-106-9967,null,
passed,the user opens /A25995 on the old website,the user verifies resulting resource /4-106-9968,null,
passed,the user opens /A25996 on the old website,the user verifies resulting resource /2-106-9969,null,
passed,the user opens /A26003 on the old website,the user verifies resulting resource /4-106-9973,null,
passed,the user opens /A26009 on the old website,the user verifies resulting resource /5-106-9977,null,
passed,the user opens /A26012 on the old website,the user verifies resulting resource /1-106-9979,null,
passed,the user opens /A26014 on the old website,the user verifies resulting resource /7-106-9981,null,
passed,the user opens /A26020 on the old website,the user verifies resulting resource /1-106-9984,null,
passed,the user opens /A26021 on the old website,the user verifies resulting resource /8-106-9985,null,
passed,the user opens /A26029 on the old website,the user verifies resulting resource /8-106-9990,null,
passed,the user opens /A26031 on the old website,the user verifies resulting resource /4-106-9992,null,
passed,the user opens /A26034 on the old website,the user verifies resulting resource /0-106-9994,null,
passed,the user opens /A26035 on the old website,the user verifies resulting resource /7-106-9995,null,
passed,the user opens /A26042 on the old website,the user verifies resulting resource /3-106-9997,null,
passed,the user opens /A26046 on the old website,the user verifies resulting resource /9-106-9999,null,
passed,the user opens /A26049 on the old website,the user verifies resulting resource /9-107-0002,null,
passed,the user opens /A26052 on the old website,the user verifies resulting resource /5-107-0004,null,
passed,the user opens /A26057 on the old website,the user verifies resulting resource /8-107-0007,null,
passed,the user opens /A26059 on the old website,the user verifies resulting resource /4-107-0009,null,
passed,the user opens /A26062 on the old website,the user verifies resulting resource /2-107-0010,null,
passed,the user opens /A26064 on the old website,the user verifies resulting resource /8-107-0012,null,
passed,the user opens /A26065 on the old website,the user verifies resulting resource /6-107-0013,null,
passed,the user opens /A26066 on the old website,the user verifies resulting resource /4-107-0014,null,
passed,the user opens /A26072 on the old website,the user verifies resulting resource /4-107-4432,null,
passed,the user opens /A26180 on the old website,the user verifies resulting resource /6-101-7940,null,
passed,the user opens /A26181 on the old website,the user verifies resulting resource /2-107-4433,null,
passed,the user opens /A26207 on the old website,the user verifies resulting resource /5-107-0018,null,
passed,the user opens /A26230 on the old website,the user verifies resulting resource /1-101-7952,null,
passed,the user opens /A2626 on the old website,the user verifies resulting resource /2-100-2525,null,
passed,the user opens /A26307 on the old website,the user verifies resulting resource /6-101-7959,null,
passed,the user opens /A26310 on the old website,the user verifies resulting resource /4-101-7960,null,
passed,the user opens /A26311 on the old website,the user verifies resulting resource /3-107-0019,null,
passed,the user opens /A26318 on the old website,the user verifies resulting resource /0-101-7962,null,
passed,the user opens /A26320 on the old website,the user verifies resulting resource /6-101-7964,null,
passed,the user opens /A26323 on the old website,the user verifies resulting resource /9-101-7967,null,
passed,the user opens /A26324 on the old website,the user verifies resulting resource /7-107-4435,null,
passed,the user opens /A2633 on the old website,the user verifies resulting resource /8-100-2532,null,
passed,the user opens /A26331 on the old website,the user verifies resulting resource /9-107-0021,null,
passed,the user opens /A26338 on the old website,the user verifies resulting resource /5-107-4436,null,
passed,the user opens /A26354 on the old website,the user verifies resulting resource /0-101-7981,null,
passed,the user opens /A26369 on the old website,the user verifies resulting resource /8-101-7996,null,
passed,the user opens /A26384 on the old website,the user verifies resulting resource /3-101-8007,null,
passed,the user opens /A26385 on the old website,the user verifies resulting resource /1-101-8008,null,
passed,the user opens /A26389 on the old website,the user verifies resulting resource /3-101-8012,null,
passed,the user opens /A26390 on the old website,the user verifies resulting resource /1-101-8013,null,
passed,the user opens /A26411 on the old website,the user verifies resulting resource /5-101-8030,null,
passed,the user opens /A26439 on the old website,the user verifies resulting resource /3-107-0024,null,
passed,the user opens /A26450 on the old website,the user verifies resulting resource /6-107-0027,null,
passed,the user opens /A26457 on the old website,the user verifies resulting resource /8-107-0031,null,
passed,the user opens /A26458 on the old website,the user verifies resulting resource /6-107-0032,null,
passed,the user opens /A26459 on the old website,the user verifies resulting resource /4-107-0033,null,
passed,the user opens /A26461 on the old website,the user verifies resulting resource /2-107-0034,null,
passed,the user opens /A26464 on the old website,the user verifies resulting resource /9-107-0035,null,
passed,the user opens /A26465 on the old website,the user verifies resulting resource /7-107-0036,null,
failed,the user opens /A26480 on the old website,the user verifies resulting resource /8-107-4920,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A26490 on the old website,the user verifies resulting resource /9-107-0040,null,
passed,the user opens /A26494 on the old website,the user verifies resulting resource /1-107-0044,null,
passed,the user opens /A26498 on the old website,the user verifies resulting resource /4-107-0047,null,
passed,the user opens /A26500 on the old website,the user verifies resulting resource /2-107-0048,null,
passed,the user opens /A26503 on the old website,the user verifies resulting resource /0-107-0049,null,
passed,the user opens /A26505 on the old website,the user verifies resulting resource /8-107-0050,null,
passed,the user opens /A26508 on the old website,the user verifies resulting resource /2-107-0053,null,
passed,the user opens /A26512 on the old website,the user verifies resulting resource /0-107-0054,null,
passed,the user opens /A26521 on the old website,the user verifies resulting resource /8-101-9132,null,
passed,the user opens /A26524 on the old website,the user verifies resulting resource /1-107-0058,null,
passed,the user opens /A26525 on the old website,the user verifies resulting resource /9-107-0059,null,
passed,the user opens /A26526 on the old website,the user verifies resulting resource /7-107-0060,null,
passed,the user opens /A26527 on the old website,the user verifies resulting resource /5-107-0061,null,
passed,the user opens /A26528 on the old website,the user verifies resulting resource /3-107-0062,null,
passed,the user opens /A26529 on the old website,the user verifies resulting resource /1-107-0063,null,
passed,the user opens /A26531 on the old website,the user verifies resulting resource /6-107-0065,null,
passed,the user opens /A26532 on the old website,the user verifies resulting resource /4-107-0066,null,
passed,the user opens /A26534 on the old website,the user verifies resulting resource /2-107-0067,null,
passed,the user opens /A26537 on the old website,the user verifies resulting resource /8-107-0069,null,
passed,the user opens /A26540 on the old website,the user verifies resulting resource /6-107-0070,null,
passed,the user opens /A26544 on the old website,the user verifies resulting resource /1-107-4438,null,
passed,the user opens /A26545 on the old website,the user verifies resulting resource /9-107-4439,null,
passed,the user opens /A26546 on the old website,the user verifies resulting resource /4-107-0071,null,
passed,the user opens /A26548 on the old website,the user verifies resulting resource /2-107-0072,null,
passed,the user opens /A26549 on the old website,the user verifies resulting resource /0-107-0073,null,
passed,the user opens /A26550 on the old website,the user verifies resulting resource /8-107-0074,null,
passed,the user opens /A26554 on the old website,the user verifies resulting resource /9-107-0078,null,
passed,the user opens /A26556 on the old website,the user verifies resulting resource /5-107-0080,null,
passed,the user opens /A26561 on the old website,the user verifies resulting resource /9-107-0083,null,
passed,the user opens /A26574 on the old website,the user verifies resulting resource /7-107-0084,null,
passed,the user opens /A26595 on the old website,the user verifies resulting resource /5-107-4441,null,
passed,the user opens /A26596 on the old website,the user verifies resulting resource /8-107-0088,null,
passed,the user opens /A26599 on the old website,the user verifies resulting resource /2-107-0091,null,
passed,the user opens /A26600 on the old website,the user verifies resulting resource /0-107-0092,null,
passed,the user opens /A26603 on the old website,the user verifies resulting resource /6-107-0094,null,
passed,the user opens /A26621 on the old website,the user verifies resulting resource /7-107-0098,null,
passed,the user opens /A26637 on the old website,the user verifies resulting resource /4-107-1607,null,
passed,the user opens /A26652 on the old website,the user verifies resulting resource /8-107-0106,null,
passed,the user opens /A26659 on the old website,the user verifies resulting resource /2-107-0109,null,
passed,the user opens /A2666 on the old website,the user verifies resulting resource /3-100-2563,null,
passed,the user opens /A26660 on the old website,the user verifies resulting resource /0-107-0110,null,
passed,the user opens /A26665 on the old website,the user verifies resulting resource /6-107-0112,null,
passed,the user opens /A26666 on the old website,the user verifies resulting resource /4-107-0113,null,
passed,the user opens /A26668 on the old website,the user verifies resulting resource /9-107-0115,null,
passed,the user opens /A26672 on the old website,the user verifies resulting resource /1-107-0119,null,
passed,the user opens /A26680 on the old website,the user verifies resulting resource /1-107-0124,null,
passed,the user opens /A26682 on the old website,the user verifies resulting resource /6-107-0126,null,
passed,the user opens /A26683 on the old website,the user verifies resulting resource /4-107-0127,null,
passed,the user opens /A26688 on the old website,the user verifies resulting resource /2-107-0128,null,
passed,the user opens /A26713 on the old website,the user verifies resulting resource /1-107-4443,null,
passed,the user opens /A26750 on the old website,the user verifies resulting resource /7-101-8114,null,
passed,the user opens /A26770 on the old website,the user verifies resulting resource /4-107-0132,null,
passed,the user opens /A26790 on the old website,the user verifies resulting resource /4-101-8139,null,
passed,the user opens /A26793 on the old website,the user verifies resulting resource /8-101-8142,null,
passed,the user opens /A26843 on the old website,the user verifies resulting resource /0-107-0134,null,
passed,the user opens /A26853 on the old website,the user verifies resulting resource /5-107-0136,null,
passed,the user opens /A26859 on the old website,the user verifies resulting resource /7-107-1578,null,
passed,the user opens /A26866 on the old website,the user verifies resulting resource /8-101-8180,null,
passed,the user opens /A26867 on the old website,the user verifies resulting resource /3-107-0137,null,
passed,the user opens /A26870 on the old website,the user verifies resulting resource /9-107-0139,null,
passed,the user opens /A26871 on the old website,the user verifies resulting resource /7-107-0140,null,
passed,the user opens /A26882 on the old website,the user verifies resulting resource /1-102-2374,null,
passed,the user opens /A26894 on the old website,the user verifies resulting resource /5-101-8186,null,
passed,the user opens /A26895 on the old website,the user verifies resulting resource /3-101-8187,null,
passed,the user opens /A26901 on the old website,the user verifies resulting resource /9-107-4694,null,
passed,the user opens /A26915 on the old website,the user verifies resulting resource /1-107-0143,null,
passed,the user opens /A26918 on the old website,the user verifies resulting resource /6-107-0145,null,
passed,the user opens /A26920 on the old website,the user verifies resulting resource /2-107-0147,null,
passed,the user opens /A26922 on the old website,the user verifies resulting resource /8-107-0149,null,
passed,the user opens /A26923 on the old website,the user verifies resulting resource /6-107-0150,null,
passed,the user opens /A26930 on the old website,the user verifies resulting resource /8-107-0154,null,
passed,the user opens /A26932 on the old website,the user verifies resulting resource /3-107-0156,null,
passed,the user opens /A26934 on the old website,the user verifies resulting resource /9-107-0158,null,
passed,the user opens /A26936 on the old website,the user verifies resulting resource /7-107-0159,null,
passed,the user opens /A26937 on the old website,the user verifies resulting resource /5-107-0160,null,
passed,the user opens /A26946 on the old website,the user verifies resulting resource /9-107-0163,null,
passed,the user opens /A26948 on the old website,the user verifies resulting resource /4-107-0165,null,
passed,the user opens /A26950 on the old website,the user verifies resulting resource /0-107-0167,null,
passed,the user opens /A26957 on the old website,the user verifies resulting resource /8-107-0173,null,
passed,the user opens /A26958 on the old website,the user verifies resulting resource /6-107-0174,null,
passed,the user opens /A26962 on the old website,the user verifies resulting resource /1-107-0176,null,
passed,the user opens /A26963 on the old website,the user verifies resulting resource /9-107-0177,null,
passed,the user opens /A26975 on the old website,the user verifies resulting resource /2-102-2397,null,
passed,the user opens /A26976 on the old website,the user verifies resulting resource /9-107-0182,null,
passed,the user opens /A26977 on the old website,the user verifies resulting resource /7-107-0183,null,
passed,the user opens /A26979 on the old website,the user verifies resulting resource /2-107-0185,null,
passed,the user opens /A26980 on the old website,the user verifies resulting resource /0-107-0186,null,
passed,the user opens /A26981 on the old website,the user verifies resulting resource /8-107-0187,null,
passed,the user opens /A26985 on the old website,the user verifies resulting resource /2-107-0190,null,
passed,the user opens /A26986 on the old website,the user verifies resulting resource /0-107-0191,null,
passed,the user opens /A26989 on the old website,the user verifies resulting resource /4-107-0194,null,
passed,the user opens /A26990 on the old website,the user verifies resulting resource /1-107-0195,null,
passed,the user opens /A26991 on the old website,the user verifies resulting resource /4-107-1594,null,
passed,the user opens /A26996 on the old website,the user verifies resulting resource /9-107-1582,null,
passed,the user opens /A27016 on the old website,the user verifies resulting resource /7-107-0197,null,
passed,the user opens /A27017 on the old website,the user verifies resulting resource /5-107-0198,null,
passed,the user opens /A27019 on the old website,the user verifies resulting resource /9-107-0200,null,
passed,the user opens /A27022 on the old website,the user verifies resulting resource /7-107-0201,null,
passed,the user opens /A27025 on the old website,the user verifies resulting resource /9-101-8207,null,
passed,the user opens /A27027 on the old website,the user verifies resulting resource /8-107-0205,null,
failed,the user opens /A27028 on the old website,the user verifies resulting resource /0-102-2402,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A27046 on the old website,the user verifies resulting resource /2-107-1585,null,
passed,the user opens /A27056 on the old website,the user verifies resulting resource /4-107-0212,null,
passed,the user opens /A27057 on the old website,the user verifies resulting resource /2-107-0213,null,
passed,the user opens /A27059 on the old website,the user verifies resulting resource /2-102-4853,null,
passed,the user opens /A27072 on the old website,the user verifies resulting resource /0-102-4854,null,
passed,the user opens /A27075 on the old website,the user verifies resulting resource /5-107-0216,null,
passed,the user opens /A27104 on the old website,the user verifies resulting resource /3-107-1599,null,
passed,the user opens /A27105 on the old website,the user verifies resulting resource /0-107-4448,null,
passed,the user opens /A27106 on the old website,the user verifies resulting resource /8-107-4449,null,
passed,the user opens /A27107 on the old website,the user verifies resulting resource /6-107-4450,null,
passed,the user opens /A27129 on the old website,the user verifies resulting resource /4-107-4451,null,
passed,the user opens /A27139 on the old website,the user verifies resulting resource /7-107-0220,null,
passed,the user opens /A27140 on the old website,the user verifies resulting resource /5-107-0221,null,
passed,the user opens /A27141 on the old website,the user verifies resulting resource /3-107-0222,null,
passed,the user opens /A27144 on the old website,the user verifies resulting resource /1-107-0223,null,
passed,the user opens /A27145 on the old website,the user verifies resulting resource /9-107-0224,null,
passed,the user opens /A27150 on the old website,the user verifies resulting resource /2-107-0227,null,
passed,the user opens /A27152 on the old website,the user verifies resulting resource /8-107-0229,null,
passed,the user opens /A27156 on the old website,the user verifies resulting resource /4-107-0231,null,
passed,the user opens /A27160 on the old website,the user verifies resulting resource /2-107-0232,null,
passed,the user opens /A27166 on the old website,the user verifies resulting resource /1-107-0237,null,
passed,the user opens /A27169 on the old website,the user verifies resulting resource /5-107-0240,null,
passed,the user opens /A27172 on the old website,the user verifies resulting resource /9-107-0243,null,
passed,the user opens /A27174 on the old website,the user verifies resulting resource /7-107-0244,null,
passed,the user opens /A27176 on the old website,the user verifies resulting resource /4-107-0245,null,
passed,the user opens /A27178 on the old website,the user verifies resulting resource /1-102-2430,null,
passed,the user opens /A27179 on the old website,the user verifies resulting resource /0-107-0247,null,
passed,the user opens /A27183 on the old website,the user verifies resulting resource /3-101-9139,null,
passed,the user opens /A27188 on the old website,the user verifies resulting resource /4-107-0250,null,
passed,the user opens /A27220 on the old website,the user verifies resulting resource /7-107-0258,null,
passed,the user opens /A27221 on the old website,the user verifies resulting resource /5-107-0259,null,
passed,the user opens /A27222 on the old website,the user verifies resulting resource /3-107-0260,null,
passed,the user opens /A27223 on the old website,the user verifies resulting resource /1-107-0261,null,
passed,the user opens /A27225 on the old website,the user verifies resulting resource /7-107-0263,null,
passed,the user opens /A27229 on the old website,the user verifies resulting resource /4-102-4852,null,
passed,the user opens /A27236 on the old website,the user verifies resulting resource /4-107-4682,null,
passed,the user opens /A27239 on the old website,the user verifies resulting resource /4-101-8238,null,
passed,the user opens /A27245 on the old website,the user verifies resulting resource /0-107-0266,null,
passed,the user opens /a27260 on the old website,the user verifies resulting resource /6-107-0268,null,
passed,the user opens /A27272 on the old website,the user verifies resulting resource /8-101-8255,null,
passed,the user opens /A27273 on the old website,the user verifies resulting resource /6-101-8256,null,
passed,the user opens /A27286 on the old website,the user verifies resulting resource /7-107-4746,null,
passed,the user opens /A27288 on the old website,the user verifies resulting resource /1-101-8268,null,
passed,the user opens /A27298 on the old website,the user verifies resulting resource /0-101-8278,null,
passed,the user opens /A27314 on the old website,the user verifies resulting resource /7-101-8294,null,
passed,the user opens /A27327 on the old website,the user verifies resulting resource /7-101-8307,null,
passed,the user opens /A27331 on the old website,the user verifies resulting resource /9-101-8311,null,
passed,the user opens /A27337 on the old website,the user verifies resulting resource /2-107-4452,null,
passed,the user opens /A27344 on the old website,the user verifies resulting resource /2-107-1608,null,
passed,the user opens /a27350 on the old website,the user verifies resulting resource /7-102-2446,null,
passed,the user opens /A27359 on the old website,the user verifies resulting resource /9-101-8325,null,
passed,the user opens /A27366 on the old website,the user verifies resulting resource /2-107-4683,null,
passed,the user opens /A27381 on the old website,the user verifies resulting resource /0-102-2459,null,
failed,the user opens /A27382 on the old website,the user verifies resulting resource /8-102-2460,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A27385 on the old website,the user verifies resulting resource /6-102-2461,null,
passed,the user opens /A27393 on the old website,the user verifies resulting resource /5-107-4455,null,
passed,the user opens /A27397 on the old website,the user verifies resulting resource /4-107-0274,null,
passed,the user opens /A274 on the old website,the user verifies resulting resource /7-100-0270,null,
passed,the user opens /A27403 on the old website,the user verifies resulting resource /5-107-0278,null,
passed,the user opens /A27406 on the old website,the user verifies resulting resource /9-107-0281,null,
passed,the user opens /A27411 on the old website,the user verifies resulting resource /5-107-0283,null,
passed,the user opens /A27413 on the old website,the user verifies resulting resource /3-107-0284,null,
passed,the user opens /A27416 on the old website,the user verifies resulting resource /6-107-0287,null,
passed,the user opens /A27424 on the old website,the user verifies resulting resource /6-107-0292,null,
passed,the user opens /A27443 on the old website,the user verifies resulting resource /4-107-0293,null,
passed,the user opens /A27484 on the old website,the user verifies resulting resource /7-107-0296,null,
passed,the user opens /A27485 on the old website,the user verifies resulting resource /5-107-0297,null,
passed,the user opens /A27486 on the old website,the user verifies resulting resource /3-107-0298,null,
passed,the user opens /A27489 on the old website,the user verifies resulting resource /7-107-0300,null,
passed,the user opens /A27490 on the old website,the user verifies resulting resource /5-107-0301,null,
passed,the user opens /A27491 on the old website,the user verifies resulting resource /3-107-0302,null,
passed,the user opens /A27497 on the old website,the user verifies resulting resource /9-107-0304,null,
passed,the user opens /A27507 on the old website,the user verifies resulting resource /1-102-2473,null,
passed,the user opens /A27520 on the old website,the user verifies resulting resource /4-107-0306,null,
passed,the user opens /A27521 on the old website,the user verifies resulting resource /2-107-0307,null,
passed,the user opens /A27522 on the old website,the user verifies resulting resource /0-107-0308,null,
passed,the user opens /A27527 on the old website,the user verifies resulting resource /6-107-0310,null,
failed,the user opens /A27540 on the old website,the user verifies resulting resource /4-107-4465,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A27575 on the old website,the user verifies resulting resource /3-107-0316,null,
passed,the user opens /A27580 on the old website,the user verifies resulting resource /7-107-0319,null,
passed,the user opens /A27581 on the old website,the user verifies resulting resource /5-107-0320,null,
passed,the user opens /A27583 on the old website,the user verifies resulting resource /3-107-0321,null,
passed,the user opens /A27584 on the old website,the user verifies resulting resource /1-107-0322,null,
passed,the user opens /A27599 on the old website,the user verifies resulting resource /0-107-0327,null,
passed,the user opens /A27605 on the old website,the user verifies resulting resource /4-107-0330,null,
passed,the user opens /A27618 on the old website,the user verifies resulting resource /2-107-0331,null,
passed,the user opens /A27620 on the old website,the user verifies resulting resource /0-107-0332,null,
passed,the user opens /A27627 on the old website,the user verifies resulting resource /1-107-0336,null,
passed,the user opens /A27632 on the old website,the user verifies resulting resource /7-107-0338,null,
passed,the user opens /A27633 on the old website,the user verifies resulting resource /5-107-0339,null,
passed,the user opens /A27635 on the old website,the user verifies resulting resource /3-107-0340,null,
passed,the user opens /A27648 on the old website,the user verifies resulting resource /5-107-0344,null,
passed,the user opens /A27652 on the old website,the user verifies resulting resource /0-107-0346,null,
passed,the user opens /A27665 on the old website,the user verifies resulting resource /9-107-4745,null,
passed,the user opens /A27671 on the old website,the user verifies resulting resource /2-107-0350,null,
passed,the user opens /A27672 on the old website,the user verifies resulting resource /0-107-0351,null,
passed,the user opens /A27673 on the old website,the user verifies resulting resource /8-107-0352,null,
passed,the user opens /A27674 on the old website,the user verifies resulting resource /6-107-0353,null,
passed,the user opens /A27680 on the old website,the user verifies resulting resource /7-102-2489,null,
failed,the user opens /A27684 on the old website,the user verifies resulting resource /5-102-2490,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A27685 on the old website,the user verifies resulting resource /7-107-0357,null,
passed,the user opens /A27686 on the old website,the user verifies resulting resource /5-107-0358,null,
passed,the user opens /A27689 on the old website,the user verifies resulting resource /1-107-0360,null,
passed,the user opens /A27690 on the old website,the user verifies resulting resource /9-107-0361,null,
passed,the user opens /A27693 on the old website,the user verifies resulting resource /7-107-0362,null,
passed,the user opens /A27695 on the old website,the user verifies resulting resource /5-107-0363,null,
passed,the user opens /A27697 on the old website,the user verifies resulting resource /3-107-0364,null,
passed,the user opens /A27705 on the old website,the user verifies resulting resource /8-107-0366,null,
passed,the user opens /A27709 on the old website,the user verifies resulting resource /2-107-0369,null,
passed,the user opens /A27710 on the old website,the user verifies resulting resource /0-107-0370,null,
passed,the user opens /A27711 on the old website,the user verifies resulting resource /8-107-0371,null,
passed,the user opens /A27712 on the old website,the user verifies resulting resource /6-107-0372,null,
passed,the user opens /A27715 on the old website,the user verifies resulting resource /3-107-4475,null,
passed,the user opens /A27755 on the old website,the user verifies resulting resource /9-107-0375,null,
passed,the user opens /A27757 on the old website,the user verifies resulting resource /5-107-0377,null,
passed,the user opens /A27759 on the old website,the user verifies resulting resource /1-107-0379,null,
passed,the user opens /A27766 on the old website,the user verifies resulting resource /9-102-2515,null,
passed,the user opens /A27769 on the old website,the user verifies resulting resource /9-107-4477,null,
passed,the user opens /A27787 on the old website,the user verifies resulting resource /5-107-0382,null,
passed,the user opens /A27789 on the old website,the user verifies resulting resource /3-107-0383,null,
passed,the user opens /A27796 on the old website,the user verifies resulting resource /4-107-0387,null,
passed,the user opens /A27800 on the old website,the user verifies resulting resource /2-107-0388,null,
passed,the user opens /A27803 on the old website,the user verifies resulting resource /0-107-0389,null,
passed,the user opens /A27805 on the old website,the user verifies resulting resource /8-107-0390,null,
passed,the user opens /A27819 on the old website,the user verifies resulting resource /7-101-8374,null,
passed,the user opens /A27840 on the old website,the user verifies resulting resource /1-107-0398,null,
passed,the user opens /A27842 on the old website,the user verifies resulting resource /5-107-0400,null,
passed,the user opens /A27845 on the old website,the user verifies resulting resource /9-107-0403,null,
passed,the user opens /A27846 on the old website,the user verifies resulting resource /7-107-0404,null,
passed,the user opens /A27847 on the old website,the user verifies resulting resource /4-107-0405,null,
passed,the user opens /A27853 on the old website,the user verifies resulting resource /8-107-0408,null,
passed,the user opens /A27856 on the old website,the user verifies resulting resource /4-107-0410,null,
passed,the user opens /A27857 on the old website,the user verifies resulting resource /2-107-0411,null,
passed,the user opens /A27858 on the old website,the user verifies resulting resource /0-107-0412,null,
passed,the user opens /A27860 on the old website,the user verifies resulting resource /8-107-0413,null,
failed,the user opens /A27887 on the old website,the user verifies resulting resource /2-107-4503,java.lang.AssertionError: Document is unavailable,
passed,the user opens /a27927 on the old website,the user verifies resulting resource /1-107-4513,null,
passed,the user opens /A27964 on the old website,the user verifies resulting resource /6-107-4515,null,
passed,the user opens /A27980 on the old website,the user verifies resulting resource /5-107-1616,null,
passed,the user opens /A27983 on the old website,the user verifies resulting resource /4-102-2551,null,
passed,the user opens /A27991 on the old website,the user verifies resulting resource /4-107-4516,null,
passed,the user opens /A28005 on the old website,the user verifies resulting resource /7-107-0418,null,
passed,the user opens /A28007 on the old website,the user verifies resulting resource /7-102-2559,null,
passed,the user opens /A28016 on the old website,the user verifies resulting resource /2-101-9149,null,
passed,the user opens /A28019 on the old website,the user verifies resulting resource /6-107-4520,null,
passed,the user opens /A28029 on the old website,the user verifies resulting resource /2-107-4522,null,
passed,the user opens /A28036 on the old website,the user verifies resulting resource /2-102-2566,null,
passed,the user opens /A28038 on the old website,the user verifies resulting resource /1-107-0421,null,
passed,the user opens /A28048 on the old website,the user verifies resulting resource /5-107-0424,null,
passed,the user opens /A28050 on the old website,the user verifies resulting resource /0-107-0426,null,
passed,the user opens /A28052 on the old website,the user verifies resulting resource /9-107-4528,null,
passed,the user opens /A28057 on the old website,the user verifies resulting resource /4-102-2570,null,
passed,the user opens /A28058 on the old website,the user verifies resulting resource /8-107-0427,null,
passed,the user opens /A28062 on the old website,the user verifies resulting resource /8-102-2573,null,
passed,the user opens /A28063 on the old website,the user verifies resulting resource /6-102-2574,null,
passed,the user opens /A28065 on the old website,the user verifies resulting resource /4-107-0429,null,
passed,the user opens /A28068 on the old website,the user verifies resulting resource /8-107-0432,null,
passed,the user opens /A28070 on the old website,the user verifies resulting resource /5-107-4530,null,
passed,the user opens /A28088 on the old website,the user verifies resulting resource /4-107-0434,null,
passed,the user opens /A28090 on the old website,the user verifies resulting resource /1-107-0435,null,
passed,the user opens /A28091 on the old website,the user verifies resulting resource /9-107-0436,null,
passed,the user opens /A28093 on the old website,the user verifies resulting resource /7-107-0437,null,
passed,the user opens /A28105 on the old website,the user verifies resulting resource /5-107-0443,null,
passed,the user opens /A28108 on the old website,the user verifies resulting resource /3-102-2580,null,
passed,the user opens /A28111 on the old website,the user verifies resulting resource /7-102-2583,null,
passed,the user opens /A28119 on the old website,the user verifies resulting resource /2-107-0449,null,
passed,the user opens /A28126 on the old website,the user verifies resulting resource /9-107-0455,null,
passed,the user opens /A28127 on the old website,the user verifies resulting resource /7-107-0456,null,
passed,the user opens /A28128 on the old website,the user verifies resulting resource /5-107-0457,null,
passed,the user opens /A28145 on the old website,the user verifies resulting resource /2-107-0473,null,
passed,the user opens /A28160 on the old website,the user verifies resulting resource /0-107-0488,null,
passed,the user opens /A28163 on the old website,the user verifies resulting resource /4-107-0491,null,
passed,the user opens /A28179 on the old website,the user verifies resulting resource /9-107-0506,null,
failed,the user opens /A28184 on the old website,the user verifies resulting resource /0-101-8400,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A28186 on the old website,the user verifies resulting resource /8-101-8401,java.lang.AssertionError: Error except of document,
passed,the user opens /A28216 on the old website,the user verifies resulting resource /0-107-0520,null,
passed,the user opens /A28220 on the old website,the user verifies resulting resource /6-107-0522,null,
passed,the user opens /A28237 on the old website,the user verifies resulting resource /1-107-0529,null,
passed,the user opens /A28243 on the old website,the user verifies resulting resource /7-107-0531,null,
passed,the user opens /A28254 on the old website,the user verifies resulting resource /8-101-9151,null,
passed,the user opens /A28258 on the old website,the user verifies resulting resource /8-107-0540,null,
passed,the user opens /A28261 on the old website,the user verifies resulting resource /2-107-0543,null,
passed,the user opens /A28268 on the old website,the user verifies resulting resource /3-107-4545,null,
passed,the user opens /A28278 on the old website,the user verifies resulting resource /0-107-0544,null,
passed,the user opens /A28304 on the old website,the user verifies resulting resource /7-107-0545,null,
passed,the user opens /A28325 on the old website,the user verifies resulting resource /3-107-0547,null,
passed,the user opens /A28326 on the old website,the user verifies resulting resource /1-107-0548,null,
passed,the user opens /A28328 on the old website,the user verifies resulting resource /9-107-0549,null,
passed,the user opens /A28332 on the old website,the user verifies resulting resource /3-107-0552,null,
passed,the user opens /A28337 on the old website,the user verifies resulting resource /4-107-0556,null,
passed,the user opens /A28340 on the old website,the user verifies resulting resource /8-107-0559,null,
passed,the user opens /A28345 on the old website,the user verifies resulting resource /4-107-0561,null,
passed,the user opens /A28351 on the old website,the user verifies resulting resource /8-107-0564,null,
passed,the user opens /A28352 on the old website,the user verifies resulting resource /5-107-0565,null,
passed,the user opens /A28355 on the old website,the user verifies resulting resource /9-107-0568,null,
passed,the user opens /A28361 on the old website,the user verifies resulting resource /3-107-0571,null,
